pageid,ns,title,index,coordinates,imagerepository,imageinfo,coordinates.1.lat,coordinates.1.lon,coordinates.1.primary,coordinates.1.bearing,query_lat,query_lon,radius
123400687,6,"File:St. Mary's Monastery, Kakome (b) 13.jpg",38,"[{'lat': 39.931298, 'lon': 19.950075, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/St._Mary%27s_Monastery%2C_Kakome_%28b%29_13.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_13.jpg', 'thumbwidth': 320, 'thumbheight': 180, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/St._Mary%27s_Monastery%2C_Kakome_%28b%29_13.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_13.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/St._Mary%27s_Monastery%2C_Kakome_%28b%29_13.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_13.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/1/16/St._Mary%27s_Monastery%2C_Kakome_%28b%29_13.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_13.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400687'}]",,,,,39.91140848168171,19.87143899561571,10000
123400688,6,"File:St. Mary's Monastery, Kakome (b) 15.jpg",39,"[{'lat': 39.931256, 'lon': 19.949921, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/St._Mary%27s_Monastery%2C_Kakome_%28b%29_15.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_15.jpg', 'thumbwidth': 320, 'thumbheight': 180, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/St._Mary%27s_Monastery%2C_Kakome_%28b%29_15.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_15.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/St._Mary%27s_Monastery%2C_Kakome_%28b%29_15.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_15.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/4/45/St._Mary%27s_Monastery%2C_Kakome_%28b%29_15.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_15.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400688'}]",,,,,39.91140848168171,19.87143899561571,10000
123400689,6,"File:St. Mary's Monastery, Kakome (b) 14.jpg",40,"[{'lat': 39.931298, 'lon': 19.95001, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/St._Mary%27s_Monastery%2C_Kakome_%28b%29_14.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_14.jpg', 'thumbwidth': 320, 'thumbheight': 180, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/St._Mary%27s_Monastery%2C_Kakome_%28b%29_14.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_14.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/St._Mary%27s_Monastery%2C_Kakome_%28b%29_14.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_14.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/f/f3/St._Mary%27s_Monastery%2C_Kakome_%28b%29_14.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_14.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400689'}]",,,,,39.91140848168171,19.87143899561571,10000
123400691,6,"File:St. Mary's Monastery, Kakome (b) 16.jpg",41,"[{'lat': 39.931258, 'lon': 19.94979, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/St._Mary%27s_Monastery%2C_Kakome_%28b%29_16.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_16.jpg', 'thumbwidth': 320, 'thumbheight': 569, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/St._Mary%27s_Monastery%2C_Kakome_%28b%29_16.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_16.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/St._Mary%27s_Monastery%2C_Kakome_%28b%29_16.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_16.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/8/8e/St._Mary%27s_Monastery%2C_Kakome_%28b%29_16.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_16.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400691'}]",,,,,39.91140848168171,19.87143899561571,10000
123400692,6,"File:St. Mary's Monastery, Kakome (b) 18.jpg",42,"[{'lat': 39.931207, 'lon': 19.949908, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/St._Mary%27s_Monastery%2C_Kakome_%28b%29_18.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_18.jpg', 'thumbwidth': 320, 'thumbheight': 180, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/St._Mary%27s_Monastery%2C_Kakome_%28b%29_18.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_18.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/St._Mary%27s_Monastery%2C_Kakome_%28b%29_18.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_18.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/7/7a/St._Mary%27s_Monastery%2C_Kakome_%28b%29_18.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_18.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400692'}]",,,,,39.91140848168171,19.87143899561571,10000
123400693,6,"File:St. Mary's Monastery, Kakome (b) 17.jpg",43,"[{'lat': 39.931306, 'lon': 19.94978, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/St._Mary%27s_Monastery%2C_Kakome_%28b%29_17.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_17.jpg', 'thumbwidth': 320, 'thumbheight': 569, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/St._Mary%27s_Monastery%2C_Kakome_%28b%29_17.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_17.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/St._Mary%27s_Monastery%2C_Kakome_%28b%29_17.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_17.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/1/15/St._Mary%27s_Monastery%2C_Kakome_%28b%29_17.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_17.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400693'}]",,,,,39.91140848168171,19.87143899561571,10000
123400694,6,"File:St. Mary's Monastery, Kakome (b) 19.jpg",44,"[{'lat': 39.931296, 'lon': 19.949914, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_19.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_19.jpg', 'thumbwidth': 320, 'thumbheight': 569, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_19.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_19.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_19.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_19.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/6/6b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_19.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_19.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400694'}]",,,,,39.91140848168171,19.87143899561571,10000
123400697,6,"File:St. Mary's Monastery, Kakome (b) 21.jpg",45,"[{'lat': 39.931213, 'lon': 19.949781, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/St._Mary%27s_Monastery%2C_Kakome_%28b%29_21.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_21.jpg', 'thumbwidth': 320, 'thumbheight': 569, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/St._Mary%27s_Monastery%2C_Kakome_%28b%29_21.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_21.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/St._Mary%27s_Monastery%2C_Kakome_%28b%29_21.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_21.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/a/ad/St._Mary%27s_Monastery%2C_Kakome_%28b%29_21.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_21.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400697'}]",,,,,39.91140848168171,19.87143899561571,10000
123400698,6,"File:St. Mary's Monastery, Kakome (b) 20.jpg",46,"[{'lat': 39.931296, 'lon': 19.949914, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/St._Mary%27s_Monastery%2C_Kakome_%28b%29_20.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_20.jpg', 'thumbwidth': 320, 'thumbheight': 569, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/St._Mary%27s_Monastery%2C_Kakome_%28b%29_20.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_20.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/St._Mary%27s_Monastery%2C_Kakome_%28b%29_20.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_20.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/6/60/St._Mary%27s_Monastery%2C_Kakome_%28b%29_20.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_20.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400698'}]",,,,,39.91140848168171,19.87143899561571,10000
123400704,6,"File:St. Mary's Monastery, Kakome (b) 22.jpg",47,"[{'lat': 39.931409, 'lon': 19.94966, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/St._Mary%27s_Monastery%2C_Kakome_%28b%29_22.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_22.jpg', 'thumbwidth': 320, 'thumbheight': 180, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/St._Mary%27s_Monastery%2C_Kakome_%28b%29_22.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_22.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/St._Mary%27s_Monastery%2C_Kakome_%28b%29_22.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_22.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/d/d1/St._Mary%27s_Monastery%2C_Kakome_%28b%29_22.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_22.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400704'}]",,,,,39.91140848168171,19.87143899561571,10000
123400706,6,"File:St. Mary's Monastery, Kakome (b) 23.jpg",48,"[{'lat': 39.931252, 'lon': 19.94975, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/St._Mary%27s_Monastery%2C_Kakome_%28b%29_23.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_23.jpg', 'thumbwidth': 320, 'thumbheight': 180, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/St._Mary%27s_Monastery%2C_Kakome_%28b%29_23.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_23.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/St._Mary%27s_Monastery%2C_Kakome_%28b%29_23.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_23.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/bb/St._Mary%27s_Monastery%2C_Kakome_%28b%29_23.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_23.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400706'}]",,,,,39.91140848168171,19.87143899561571,10000
123400707,6,"File:St. Mary's Monastery, Kakome (b) 24.jpg",49,"[{'lat': 39.931021, 'lon': 19.94978, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_24.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_24.jpg', 'thumbwidth': 320, 'thumbheight': 180, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_24.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_24.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_24.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_24.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/3/3b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_24.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_24.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400707'}]",,,,,39.91140848168171,19.87143899561571,10000
123400709,6,"File:St. Mary's Monastery, Kakome (b) 25.jpg",50,"[{'lat': 39.93085, 'lon': 19.950388, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/St._Mary%27s_Monastery%2C_Kakome_%28b%29_25.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_25.jpg', 'thumbwidth': 320, 'thumbheight': 569, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/St._Mary%27s_Monastery%2C_Kakome_%28b%29_25.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_25.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/St._Mary%27s_Monastery%2C_Kakome_%28b%29_25.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_25.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/7/74/St._Mary%27s_Monastery%2C_Kakome_%28b%29_25.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_25.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400709'}]",,,,,39.91140848168171,19.87143899561571,10000
123400710,6,"File:St. Mary's Monastery, Kakome (b) 26.jpg",51,"[{'lat': 39.930786, 'lon': 19.950396, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_26.jpg/320px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_26.jpg', 'thumbwidth': 320, 'thumbheight': 180, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_26.jpg/480px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_26.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_26.jpg/640px-St._Mary%27s_Monastery%2C_Kakome_%28b%29_26.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/3/3b/St._Mary%27s_Monastery%2C_Kakome_%28b%29_26.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:St._Mary%27s_Monastery,_Kakome_(b)_26.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123400710'}]",,,,,39.91140848168171,19.87143899561571,10000
123745149,6,File:ISS067-E-77504 - View of Earth.jpg,52,"[{'lat': 39.9, 'lon': 19.8, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/ISS067-E-77504_-_View_of_Earth.jpg/320px-ISS067-E-77504_-_View_of_Earth.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/ISS067-E-77504_-_View_of_Earth.jpg/480px-ISS067-E-77504_-_View_of_Earth.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/ISS067-E-77504_-_View_of_Earth.jpg/639px-ISS067-E-77504_-_View_of_Earth.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/7/73/ISS067-E-77504_-_View_of_Earth.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:ISS067-E-77504_-_View_of_Earth.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123745149'}]",,,,,39.91140848168171,19.87143899561571,10000
123745152,6,File:ISS067-E-77505 - View of Earth.jpg,53,"[{'lat': 39.9, 'lon': 19.9, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/ISS067-E-77505_-_View_of_Earth.jpg/320px-ISS067-E-77505_-_View_of_Earth.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/ISS067-E-77505_-_View_of_Earth.jpg/480px-ISS067-E-77505_-_View_of_Earth.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/ISS067-E-77505_-_View_of_Earth.jpg/639px-ISS067-E-77505_-_View_of_Earth.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/1/10/ISS067-E-77505_-_View_of_Earth.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:ISS067-E-77505_-_View_of_Earth.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123745152'}]",,,,,39.91140848168171,19.87143899561571,10000
123745157,6,File:ISS067-E-77506 - View of Earth.jpg,54,"[{'lat': 39.9, 'lon': 19.9, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/ISS067-E-77506_-_View_of_Earth.jpg/320px-ISS067-E-77506_-_View_of_Earth.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/ISS067-E-77506_-_View_of_Earth.jpg/480px-ISS067-E-77506_-_View_of_Earth.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/ISS067-E-77506_-_View_of_Earth.jpg/639px-ISS067-E-77506_-_View_of_Earth.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/9/96/ISS067-E-77506_-_View_of_Earth.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:ISS067-E-77506_-_View_of_Earth.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123745157'}]",,,,,39.91140848168171,19.87143899561571,10000
